Subject,System,ticket_id
IPSec behaviour after IPSec tunnel goes down,Gateway General Packet Radio Service,e126e20c-6abf-4bd8-9f77-269e306db601
MME Cancel Location Request CPTH SW Block fail,C-MME/SGSN,99ad5221-10a7-4589-a96f-ec29dcd232fc
InterX2 Fails are due to “InterX2InFail_S1apCuFail”,,0b0e7b70-7f3b-4f9d-8689-280e8284597c
bm0sae02 lena2 restart,Gateway General Packet Radio Service,fb0bb6d9-1219-42be-a3f0-c76bdaa639e2
LSM6.0 - Test Case - LSM_NBI_003 = Failed,Operation System Support,968767af-c0e6-40d9-81b0-809e150e49c5
eNB E07  P1_01_eNB (eNB Discard Fix not working),,3819d545-5ef5-40d7-9d85-c5ba38ff7396
LTE to Non-3GPP handover stats not reporting in SAE-GW 2.4.1.4 (on all nodes),Gateway General Packet Radio Service,0c7fb320-efa2-4fc3-9689-d59e75234596
Host and VM performace not being displayed,Unified Access Gateway,d38783e7-4d74-41d5-a442-9919778a3fac
Frequently facing issues with LSM,Operation System Support,e129d521-0ad2-4a72-9513-c3951d53a868
LSM/SLR 6.0 - PM statistics go missing after time/date modification,Operation System Support,131b5b2a-2680-4831-9e27-bf89b043d7ac
UAG not relaying SIP messages,Unified Access Gateway,d91caa8a-863b-4a63-9fcb-0fc3d5e198b5
GTPSNOOS QCI-1 Increase on VoLTE Trial Area,,755c131c-a8e0-4fe0-a741-b9a0043befc3
SLR6.0.0 - DRB_CAC for Volte call handover is not respecting ARP priority for QCI-1,Distributed Unit,00a897c5-c939-4edc-b81e-4968e94a612c
LSM6.0.0 / PM files deletion ( del.disk ) is triggered on a daily basis,Operation System Support,1d922eb7-02b4-4e03-9496-e5dbecbcb9e1
SLR4.5.0.P1 - Interfrequency Periodic ANR - ENB is delaying reportCGI removeLIST and NBR addition is not successful during VoLTE call establishment,Distributed Unit,7d9e9849-9a0a-47d5-ac69-ebac41d09d4d
LSM6.0 PO FOA - Performance stats retrieval taking longer than usual on Hemel 2,Operation System Support,f23f07b9-cc74-4749-8fb6-1cbfcd57aa17
"SLR 6.0 + on tops - UAMA eNB fails Inter RAT PS HO on L800, after direct grow",Distributed Unit,d6524966-f8ff-43f8-8155-71d8f13da41a
Fan FW Verify Function Warning in SLR 6.0.0 P1 MOP,Operation System Support,47b024eb-0ef6-492c-a43c-fbb60e7c4f4f
LSM 6.0 - Neighbor Relation Info does not reflect Target eNB Name when Initial NRT is used,Operation System Support,ad75bcd9-684b-47bf-b4c3-e89541a69e87
"SLR 6.0 testing - Neighbor Relation Info does not reflect Target eNB Name, when Initial NRT is used",Operation System Support,de46ad11-8113-4d85-be71-8382da10884d
"LTE-SW2004 Blind Offloading to WCDMA, B1 Measurement Config contains all UTRA FAs not just the ACTIVE ones",,05f8ae9f-a359-45bd-9d31-ed6cabf614fa
New PCRF's integrated are not coming up on all CE,Unified Access Gateway,f17fe72b-508a-4be8-9f85-357ed2a9524b
Upcoming Leap Second event - 31st Dec 2016,,b79d983e-a0bc-4c0d-86bb-e38fecfc6c26
HH0IMS01 Fan Function Fail alarm,Call Session Control Function,b95ac46a-9009-4da6-9e97-846c57e993aa
Abnormal behaviour of SRU causing increase in RSSI and Thermal noise power ramps up on multiple sites,RU,af140e56-3611-4758-aa0d-24ce8ce02d7c
"SLR6.0 P0_02 The KPI ""VoLTE Quality"" is reporting wrong counter values",Distributed Unit,cbccd128-192c-4c90-a36c-affd0ff32aa6
LTE-ME5009: Carrier Aggregation: Technical Questions,Distributed Unit,faf79d5e-5f60-4002-8b15-7b666d95adb8
HTM004_ECP Function Fail_Cells Disabled,Distributed Unit,bb0e31a3-aca3-4475-a6f4-1f8679a0e3b7
To find Replaced SRU unit is faulty or not when checked by Samsung,RU,7480ea69-ae07-48b5-8161-773e4adefdc6
Some of CE Protection groups in SBC have low percentage of registration success rate,SBC ,dd2d182f-bec0-432c-b3d2-731fadd33e17
HANDOVER_BARRING_STATUS parameter,,5069f0a1-bbd4-45f0-a59d-3d386c0a50ef
L2100 higher priority cells not selected/reselected,,716e3c65-9ffb-4770-8e76-ec180d0f0e7c
eNB SLR6.0.0.P0_P02 FOA - MIMO Rank Indication,,b0453626-292f-4c4e-94c3-70ac5ed7a20b
LSM6.0 with LS-LSM - Northbound redundancy test results to MC_M failure,Operation System Support,1b7c9b87-145b-465a-a93e-c65e5a27f55c
"LTE-SW2001, Intra-LTE Mobility Load Balancing",,5795fc8a-4924-4c37-b74c-3bc2147da3ef
SS7 timers not created for ISG2 after PMRA expansion,C-MME/SGSN,aa629b93-cd24-4b64-a55c-7bf1cd07d63a
POC: CA L1800/L800:- L800 layer ERAB Added QCI-9 SR has degraded,,da317670-6c55-49aa-b9b0-e108ea62c2d1
Lab LSMR - Critial environment alarms were observed on LSMR2(http://192.168.48.95) which are related to RAID disk,Operation System Support,db28879f-cfc1-471b-aab2-f6c9d30fe4c7
X2 messages sent even if SCTP layer is not up,,32696674-fb93-4b66-9e9f-110ff3ab405d
eNB SLR6.0.0.P0_P02 FOA -X2 Attempts differences,,5851dd8e-1317-4e0e-ba38-74f203b6cb4e
UAG - Not able to apply tasking on MR0SBC11,,1567df42-b8ea-42c6-a0b5-130ee35b5b3c
MIMO and BLER degradation following DL-FSS activation,,3b863e06-493c-46b3-bf55-1c7e4a58b6b7
SLR6.0.0 – LTE1800to3GOffload - 3G offload is still being triggered on UEs when RATE_LB_TARGET set to 0,Distributed Unit,d0daef59-20de-4ca7-aaa0-634207ee89c6
SLR6.0.0 – LTE1800to3GOffload - InterRAT ANR measurement and 3G offload measurement configurations are conflicting with each other,Distributed Unit,3ef1cfca-b672-48b4-8c78-fceec8b55aca
eNB SLR7.0.0- pdcpsdulossrate on QCI-5,,bb8e6d4c-ae01-4789-9001-9eee0bb42758
Manchester VMIG02 AMC5 reporting higher CPU,VMIG,44b09309-6179-493e-a3a7-24fbb374f853
MRFC Card not reachable during 1.9.5.0 upgrade,MRF,6ebb9307-9c27-46ee-9517-b5f40aa560bc
eNB SLR6.0.0.P0_P02 FOA -  Poor Performing site,,f832151a-fc11-408d-be04-a6fc0495fe80
Sites showing Down in LSM_ROD041_NLI011_LTN013_STE024 | All 3 tunnels up and working,,09cf4dc9-03ba-49d7-8fc3-bbb36b8614cf
CDN108_Not Taking traffic after IMP SOC FAIL alarm,,714e1240-682c-4958-95da-2713cb723ee2
TTIB increasing VoLTE drops,,70e2b954-94b2-46bc-9400-41bd4272a0be
LTE-SW0322 E-RAB Management Max number of RABS per user,,90cf12a7-ad64-4d32-9566-b635d443cb0c
eMRF 1.9.5.0 Upgrade new issues found,MRF,34d71404-3cb5-4b1a-8c7c-52e6c2762031
MRO feature counter HoToWrongCellRlfAfterHoAtSetup doesn't peg,Distributed Unit,e2bf2218-76e9-470e-995f-8fef91c1feb7
"LTE-ME3305, Semi-persistent Scheduling and LTE-ME3307, UL Sub-frame Bundling",,2967eaa3-885e-4e10-8261-91ec6d89c483
BM0LSM04_MS04 Network communication error retrieving performance statistics Total,Operation System Support,50bf3af7-470e-4773-af66-23717d722ac8
LEDA CPU spike,Gateway General Packet Radio Service,72261074-3504-4300-8330-51ee56778b6c
iRAT ANR change following SLR 6.0 upgrade,Distributed Unit,acb27901-5cf5-4db5-8ea4-5a871072e749
Feature MRO-018-A pegs R9 and R10 counters,Distributed Unit,7ca5cbc7-7266-4273-8c91-5b4e371f814e
CS call drops during CS/PS Relocation,C-MME/SGSN,7444d2fa-2df4-4d87-ad2c-963bb6b14ea8
Feature MRO-015-A pegs R9 and R10 counters,Distributed Unit,38951f09-453f-41e9-a12b-9ae7939cda33
MME MEAS-ITEM setting reset after s/w upgrade,C-MME/SGSN,4dd44432-9fe9-477e-add1-78dce42be79d
Installing the UT_VI_ASN and AVPV decoder application on VMIG,CGW,702ab4bb-5fe9-4f61-8772-49fb2ba40f0c
CGW 5.3.0.0 testing - CER/CEA Unknown Peer for existing TAS elements,CGW,d986cc35-2501-4165-bd3b-db8ea50a11bb
KD0049 is in a loop restart,Distributed Unit,aa5e658d-6a01-45f3-8385-88e76a2b6af2
SAMSUNG_HH0LSM04_RAID/Disk(H/W) Check Fail,Operation System Support,0584f8c9-5069-46bc-b5b7-fb8a004598ca
CGW 5.3.0.0 Process alarms evey 5 minutes for 5/6 seconds,CGW,055df00c-782a-48b6-a712-95259b36f8b5
SLR6.0 CA: nRB-CQI is set to 1 with CA when it was set to 2 in SLR 4.5,Distributed Unit,c12a6d6d-3d24-41ff-8262-2c2148127456
RAID Battery Fail in Manchester3 LSMR,Operation System Support,b0d753ac-a0f4-4225-a0d0-bfe4ec6d5dd7
Missing DL RLC SN reset with TTIB activation and VoLTE coverage enhancement feature enabled SLR6.0,,8f063812-e83c-4f8c-b4a2-7642300e285e
UL FSS SLR6.0  FOA - Increase in RRE Attempts,,f5c1e5c4-dcc3-4a12-bda4-bbb66105cd54
BM0SBC11 -Glassfish  became non responsive on 1st August,Unified Access Gateway,3171f7ee-11a5-440f-a546-5d07586e3fd3
VVIP Issue: Barring roamers from 800MHz TACs,C-MME/SGSN,a426b48f-d10c-43c4-b83c-ab6ff59b1f8c
iPhone 7 3G stickiness,C-MME/SGSN,6886474f-bf6e-4218-b5c4-26f1f944a1f4
L-Band Integration on SLR7.0:Second reset of eNB needed for L1400 cells to be activated after L-Band config creation.,Distributed Unit,0c503640-e809-4ec9-a5e3-5b03f5c4ffb2
RAID/etc failed on BM03 LSMR,Operation System Support,45cd3f82-e766-4042-857f-6c7f851886e1
SFD058_SLR 6.0_Site Down _ Protocol Status Alarm(Communication Fail : PING & SNMP),Distributed Unit,67952a5f-ff01-4b71-9c09-6d74c993b113
LEDA4/CPU_0:PUD/UL/BEARER_TX/RX/LOWER under 70%,Gateway General Packet Radio Service,15ae4a15-8050-4e00-b163-ac53128ed0a7
SPS doesn't trigger,Distributed Unit,0cee4657-f7a5-49dd-8835-61ca16e63ca1
3UK_SLR 6.0 _ LUA_ HAB008 _ Sleeping Cell Issue,Distributed Unit,118d77c5-98a3-4c61-917f-57fd978da25b
eNB SLR7.0.0 - CSFB+PSHO Feature,,8f98ee8c-8c8b-4309-8150-2a61748f99d9
Error while running 'cmd' command on Hemel2 LSMr,Operation System Support,23908267-7db6-4811-8972-c7aaa9ed1c44
SG cards ( Active and Standby ) went OOS on HH0SBC11,SBC ,e779b852-d364-41f1-81e5-e864a0c780c6
HH0MME01 PMSA card expansion failure,C-MME/SGSN,42a87948-2356-4374-99d0-4dfeed633e8b
eNB SLR7.0.0 - eNB sending additional TAC=0,,63bace6d-3ee2-41b3-8fb5-0baf4b5ca762
Stream and AQL MVNOs unable to use tethering,Gateway General Packet Radio Service,26f5be7a-bdcb-4227-8132-4f8d40fb161a
UAG sending the wrong destination port in 183 Session Progress resulting in '500 Server internal Error' (Soufiane's case),Unified Access Gateway,b98b95a4-6068-4f76-adf9-9c9d5029d3c4
eNB SLR7.0.0 - IRAT Failure Counters description,,d3d681bb-d83c-4d80-b7d8-e938a376c27b
Handover Cancellation Procedure,,56218107-9a1d-4f08-85d3-17fe7509e19e
4G to 3G User Location Information difference,C-MME/SGSN,3416a58e-b106-4b9f-b4da-b961df97c84a
Memory Utilization in SBC,Unified Access Gateway,65e94f15-eb65-409d-8991-8502485ca13d
"Traffic imbalance towards HH0SAE01 for APNs: iD (500), mob.mvno (501), blackberry (2) using MME FQDN list",C-MME/SGSN,fb8ea31a-e089-4313-9897-2b310edd0071
PRACH GroupB preambles,,485ef6b2-d0c4-4b8f-a7ce-a89800ebba93
TTI-B degradation in RACH Optimisation FOA sites,,13e37154-aa45-4660-a6e5-91bdbfc5db20
Emergency call failure due to PRACK not processed and relayed by SBC received from the device,SBC ,a8cb88f8-de09-4cdf-a100-6c031c73b056
The Card ID for the KPI MEDIASESSIONS is incorrect.,Unified Access Gateway,819ba94c-cc36-43f2-9510-41a8527f8c01
Alarms are not clearing from NBI-Alarm panel (Assure Now Panel) whereas it got cleared from LSM-R.,Operation System Support,822a681f-864d-43ef-b619-b4aec7a79daf
BM0SAE05 OAT: 12006 Protocol status (TL1=DOWN) when cable not connected to LEMA1 or LEMA0,Gateway General Packet Radio Service,9e916b79-2000-4092-8639-24b322f63a30
second AA-R request if Qos values (Bandwidth) needs to be adjust between INVITE(Initial SDP) and 183 Session Progress(offer response SDP.),Unified Access Gateway,f0ce7c19-4d3b-4d24-8cdf-f6c4d807c522
BM0IMS02 SSCR_2.4.0.1 Upgrade issues,Call Session Control Function,448227da-f634-4fbc-b083-78013c36645c
Parameter changes and values set in UAG 4.5.22.2,Unified Access Gateway,63a196b7-6dfd-462d-bd58-7ac35ba0ada8
LTE Acc & RET  Degradation under the counter Connestabfail Rrc Sig To & Erabinitfailnbr Rrc Sig To,,463f3a77-be91-470b-9bce-41a45245660f
Verification of ping pong optimization component CIO change not triggering(UAMA),Distributed Unit,9839d2a8-50f4-4751-bf73-5d41d303dc72
DU0420 Aviva stadium / DU0481 Croke Park Intermittent Service Off on Match Days.,,6a8a418b-44dd-45e7-930b-b86fe38b14ee
Couldn’t able to lock/unlock the cells via GUI in  BM0LSM02,Operation System Support,06ea18da-ac73-4773-ae06-d7a2c3319d93
Testbed :: HTDLSM01 Issue with RAID Desk Partition Holding the Database,Operation System Support,a0c64d4b-4405-44ae-a181-f89b8d894ebf
CRS-IC - RRC Reconfiguration message does not configures SCell related CRS-AssistanceInfoList-r13 IE on CRS-AssistanceInfo-r11 supported device regardless SCell is active or not,Distributed Unit,1df2b0c1-f76c-45b2-ba0a-8b3c3611f2c5
4.5.6.2 MT INVITE fails with 486 Busy here when UE is reachable soon after UAG sends 504 Server Timeout.,Unified Access Gateway,225abc8f-c29b-47a2-95d5-1c1699df4048
Unable to update rule bases in new SAE SW version 2.6.0.0,Gateway General Packet Radio Service,16ae2f23-83b2-4a05-9e0d-4d20f687dc01
/12 Subnet and IP address assignment (usage) for  an  APN,Gateway General Packet Radio Service,e90e8178-6da0-43cd-95af-f323ea54b264
UAG CE reboot - significant increase in Mem usage prior,Unified Access Gateway,9bd9ddef-220e-4193-8605-9d91f036032d
RAID issue found in LSMR Manchester 2,Operation System Support,445b0231-c28a-4a3a-8a8e-18b2334c9357
SLR7.0_r01 Fail to delete the Passive Package,Distributed Unit,f563cc03-d174-4b43-be85-2e4edc14613b
bearer activation failures for three.co.uk apn for all the uk SAE's due to a MVNO customer,Gateway General Packet Radio Service,5ce56f08-89e1-46e9-b864-17c983c12b50
Function Fail alarm om BM0IMS02,Call Session Control Function,88bba963-a40d-4224-bb9c-1d6b1e4e2815
NTP not working,Gateway General Packet Radio Service,adf00e40-9fa5-4220-bc18-35be8e323202
UAG 4.5.22.4 Order of NP PANI and UE PANI in SIP P-Access-Network-Info header,Unified Access Gateway,c7e2e3cc-bf2f-4008-a51d-982b0ec0c77d
3UK_LTE_ Accesibility Degrading due to connestabreject_CP CC fail & X2 IN HO Degrading due to InterX2InPrepFail_CpCcFail,,861b7da2-5a96-4953-967c-5ad763038110
Error observed by users while accessing NE information in both HH0LSM02 & HH0LSM05,Operation System Support,1dcd391a-d371-407d-bd9a-d2c3601de8c8
Hh0LSM03 is running on Backup server,Operation System Support,66236b50-ccce-4c21-9d96-08744764047b
SAR report is not available on /var/log/sa in BM0LSM2M,Operation System Support,15373010-daf3-4dfb-bad3-a3dbfa417232
APN degradation on just one SAEGW,Gateway General Packet Radio Service,a833ccb5-d5c7-4147-b28e-425900d152af
LCALL_TOUT_ACT  change from Disconnect to None,Gateway General Packet Radio Service,5c22bc8c-055c-464a-8a99-2590261163db
MR0CGW02 Disk Enclosure Bay 10 is faulty,CGW,a015fd89-2ca5-4ba4-8d79-071382373cda
PM filed are generated with delay and for some eNBs are not generated at all,Operation System Support,798b90a8-518c-41df-8e0b-0e2a0ea4ac78
Disk Failure in MR0CGW02,CGW,106144b3-d2db-4705-8e24-1307fb015631
BM0SBC12 VM unresponsive - CE card,Unified Access Gateway,6f801a0b-ff8f-4374-bca2-7affe48e56e4
UAG 4.5.22.9 - Clarification of new tables and new parameters introduced.,Unified Access Gateway,cf03f94b-856b-423f-a925-ca11146d67a1
3UK_LTE_SLR 8.0_ Sleeping cell issue,Distributed Unit,7d5675a5-0e4a-4183-a85e-a0453ba01a23
3UK_LTE_SLR 7.0_eNB loading error and there is no backup file at LSM end,Distributed Unit,1c6c5d69-e554-44cf-b554-c0c1aeea9a0c
ATCH_EMSC.COMB_ACCEPT vs ATCH_EMSC.COMB_SUCCESS counters on MME,C-MME/SGSN,55231e51-dd67-4134-8a34-9710c8ccf051
HH0SBC12 UAG CE 7-3 & 7-7 CPU usage,,d134e6d0-dd00-4205-94f0-6d09a33bada6
3UK_LTE_Samsung_Init ERAB Success Rate Degradation since 12/09/2018,,5e061211-1315-4a6d-9fd6-5ea91af200b5
EPC UNREGISTERED_STATIC_IP_ADDRESS,C-MME/SGSN,3305f398-549a-4a3c-95c6-40eb55789b5c
APN 0 - 3ireland.ie degradation - ERR_INCOMP,Gateway General Packet Radio Service,7f0f0d75-2653-483d-97fa-3ad9af8fec3f
mr0vmg01 - RAID Controller Hardware Fault,VMIG,7283c6e6-2a44-4110-a845-006dbc89b1c2
3UK_LTE_SLR 8.0_ Sleeping cell issue observed post PCI_eNB reboot,Distributed Unit,1f549d49-195c-490a-99c5-230fa0b9aa3d
RAID/Etc is in failed status in BM0LSM3M,Operation System Support,d2bf1960-b4eb-494e-a069-49a505c4db83
TS19204X Manchester2 GUI not accessible] (Raid Controller?),,845a1d81-c2e7-4bba-955c-80bf8b65fb12
GP Data loss Hemel-2  5th March 2 :00 to 5:00 AM,Operation System Support,34107f6a-af87-46cb-b566-23153be0596a
MR0LSM2M/Disk is in failed status,Operation System Support,e5bcf42c-5584-4c52-bd41-e747b201ac63
LTE-S00401 RACH Optimisation,,fef96362-2320-49ca-9501-6654bf2331cd
MR0CGW02 - EVA	An HSV300 controller has detected only one port of a Fibre Channel,CGW,fd258780-82ee-4138-89d9-01736f37a82a
HH0SAE03 A1800 DISK OVER LIMIT ALARM     0-9-LEDA1/CPU1:/storage,Gateway General Packet Radio Service,127b8092-5738-4a3d-8a98-9059fcddaac9
PCI reallocation loops on some cells,Operation System Support,42e82971-bf15-4705-8a71-ee512efe2a8c
SEUK PICO Cells-PLD Differences between LSMs,Operation System Support,ccc06aca-32ab-49d9-8660-746a80c14daa
Incorrect RSI configuration on some sites,Operation System Support,41f580fc-46d1-42de-8199-0b7e4e2dfb02
MR0LSM1M RAID/Disk is in failed state,Operation System Support,f572e001-6ef8-4f2a-8379-b15fbc7b8008
HH0MME01 longs CDRs are created on EPC side,C-MME/SGSN,0fbf6cb9-3f5a-4220-ae18-457346ee3d98
BMUAG11 CE 8-11 restarted and didn't self recover.  core.eatfMgr,,53fd5b63-1569-43a3-9db2-e7b9c1a135c7
HH0LSM3B  /disk  is faulty,Operation System Support,70a2c111-977a-42ea-82ad-5ee13d525374
MR0CGW01: FALT-DIM_RECV_UNKNOWN_PEER and NOTI-DIM_CONNECTED_FROM_NODE,CGW,2ebe3359-b8de-4914-ab57-4fa1f8468b14
DU0858 - DSP Alarms (2103372) missing from Event history,,9898b8db-86bf-4759-8eeb-93710a179978
3UK Testbed HTPLSM01 RAID Alarms,Operation System Support,8e49b900-1f43-4deb-8cc3-7877baf4825f
MME APN Override,C-MME/SGSN,9ac715b6-0bd7-4513-a095-72bd398ab78c
SAEGW - PCC rule clarification  - URL  / DHOST,Gateway General Packet Radio Service,597e6670-4770-478e-8184-7dfe2411007f
B1 event sent but NR carrier not added -,Distributed Unit,c40a08d9-b5eb-49d2-864f-04b078fa79e9
PM files are not created/missing in some LSMR's,Operation System Support,c211da14-104c-4363-98d0-3b9e6762d7e5
Two separate occurences of emergency call failures on August 3rd and August 6th.,Call Session Control Function,3e3c9cbf-ca92-4069-b544-d4afb1c0e006
OLN LAB: SVR183 P1: DL UDP Thput 400MBs only,,b523fd78-52cc-4adc-aee8-79b820002747
FOA Maya Migration N-SeGW/PKI - NTP Secondary not attempted,,02cfa8aa-ff34-4624-b15e-4773c84dc3ab
Samsung eNB to Nokia SeGW Migration resulting in X2/RRE Failures,,e7165693-75ae-4e0e-9cac-4dfa93210518
"VoLTE call drop with BTE from MME reason 503 ""Session released - service based local policy function aborted session""",Distributed Unit,8b199dd9-c62e-409e-b625-ebdc30c8611b
OLN LAB: 'ORO HW' MMU<>GCA1 issue : [mmu multipath degraded],,ea0488ee-caa4-4e8b-a287-88c6f560bef2
CR263 failed to trigger MP and RM switchover,Unified Access Gateway,194079d5-b3e2-4c21-ab71-9bde65c18dfe
HH0VMG01 RTRV commands not working,VMIG,5631cb2e-e82d-4f6f-bf18-62fcb6406dd4
SAEGW 2.6.0 Audit Function Improvement,SAEGW(GGSN),e5c1cad3-0409-4d22-b5b7-4784d2f26460
CEs degradation impacting KPIs/service seen across all UAGs,Unified Access Gateway,de40301d-22b1-482a-b760-d3b5fcf4e151
A1502 FUNCTION FAIL ALARM,Gateway General Packet Radio Service,88ed9365-bfd4-4004-8a92-d042d8aac5f8
function fail alarm for MR0SAE01 on LEDA1,Gateway General Packet Radio Service,4bd07d65-a1ae-449b-80ec-e442931fdab9
5G Huawei commercial device cannot connect to Samsung Network in Cluj-Napoca,CU,9a6f5033-8a53-464b-8a7d-d0aa28db9961
A1161 INTERNAL RESOURCE OVERLOAD,Gateway General Packet Radio Service,0ef4dcbb-a2f2-4603-ae13-e02a544ba912
MME configuration for full FQDN DNS lookup,C-MME/SGSN,c805180e-5c0d-4997-a290-822cd0f7bcf3
MR0MME01 - 1803 RAID0:CONTROLLER_A FAIL,C-MME/SGSN,9cfefe2c-cd38-480c-b26a-1425ff6a50a6
[SLR9.0 P1+efix][Orange Romania Cluj-Napoca][25% decrease in QCI1-VoLTE ERAB Setup attemp post patch],Distributed Unit,cc68b5e8-42b1-4950-9c9d-057ec99ec13c
[SLR9.0 Orange Romania Cluj-Napoca][ecp optic-transceiver-rx-los][Missing disabled cell alarm],RU,6cb6ff6b-c1db-47f2-a65d-dda7b62ca5e2
Backup IP still not reachable from out of subnet devices for Manchester LSM 2 and RCA for missing route / Ref: TS2060C9,Operation System Support,8e8dbbb0-bee9-4aac-a7d8-66923567cc18
Loss of connectivity to Idrac LSM2-B,Operation System Support,9d9eeb54-025b-45a5-be6a-6ec921c231cd
3UK_LTE_S1ap Causenasunspecified cause code increasing on Network level since 27/05.,,6e8e2631-dd7f-40cd-98bb-a18874a00918
GPS resilience: UCR-phase-holdover-exceeded alarm is triggered immediately after GPS disconnect,,a473384f-cda0-4fee-b445-0ea2984a5276
SVR19A OLN: Pwr Consumpt values appear out of sync/errored,,ddea5905-0ee4-4607-8299-0ba84c02e405
4G cellstate export with reduced size after site version upgrade,Operation System Support,fe78a66a-830b-4cfe-8d0d-b568eaf1005a
[SVR19A Orange Romania Cluj-Napoca][ SgNB Initiated SgNB modification fails sometime with cause CauseX2apProtocolMessageNotCompatibleWithReceiverState],Distributed Unit,1ab5d5fe-9315-4668-8f90-b8b9b929ebcd
SVR19A OC2 OLN: IRAT ANR NR adds nbrs with some incorrect parameters,USM,24d8f7f4-ed27-4aeb-9a54-07a8bdd7b575
CLOG not working on DN1MME02,C-MME/SGSN,7fce4324-0f48-4033-89f0-cf7a9bc47843
3UK_LTE_ Site Down with intermittent Authentication Request Fail issue_RHM033_BM0LSM04,Distributed Unit,3a6f0ba0-f009-4daf-9980-b32ce19bc5ab
3UK_LTE_MR0LSM02_GLC163_ Site failing intermittently due to STORAGE ERROR,Distributed Unit,1a02d1c8-6f95-4c46-80be-79d040231618
3UK_LTE_Nokia SecGW S1AP NAS Non Delivery problem,Distributed Unit,60ea75af-d595-4363-8112-80b5fb866754
observing PDP Failure in HH0SAE01 and getting System Failure,Gateway General Packet Radio Service,c57e6632-32ad-4a11-8211-a2da9770d237
[SVR20.A.0 N! Poland]-[CSFB]-[RIM Support/RIM Status] Possible issues in the RIM Procedure,RU,de1d9833-25fe-4a51-b7bf-2156c786d725
"""Unrecoverable media error received"" observed in Birmingham LSM 3",Operation System Support,5a033d8c-1c87-4264-a39e-096ea0585e56
Global traces dissapearing after 24 hrs on MME's and SAE's.,C-MME/SGSN,8d62c4c2-b1c9-43e8-8f67-a4830007d8d0
[SVR20A][Networks! Poland][very high Increase in QCI abnormal release number post eccb patch with cause ],Distributed Unit,78c2696c-9bbf-4e42-83d8-77788b22d179
pm rpt tool files not being created,Operation System Support,f6594f29-940d-4651-b6de-e18884da1671
Ericsson/ Samsung Inter-Vendor HO Failures,,c77993e0-5f6f-4dd4-a9ef-7bac0da75345
LSM2 EMS Down follow-up TS20C0JA,Operation System Support,72c20160-8707-40ae-bab7-9e732748bd10
[SLR9.0.0/SVR19A P2][Orange Romania Cluj-Napoca][EN-DC Not working for ZTE CPE device],Distributed Unit,49d8e88a-c457-4531-a01d-cb1df2ed7b57
HH0CGW03 | Bay6  Disk4.failed,CGW,e728ebe3-d99c-45d9-aa63-d988042a760f
X2Blacklist NOX2=TRUE entries are not being deleted when X2 NRT is full,Distributed Unit,f6cf4e5e-9ef2-4cbb-a784-7c0757f27850
High S1 Handover Attempts and X2 State Disabled,,eeec5c48-aab9-4f7e-bfc1-b70be42f47d1
SVR20C Poland Trial: Issue with X2C relations creation using ANR found,,96755124-9d8f-4b9f-9992-3713edd7e90e
SVR20C Poland Trial - Issue with site restart 40301OC,Distributed Unit,2c716836-0d01-4e14-8259-999531255d50
Failure to remove SGSN subscriber information,C-MME/SGSN,15a45d80-6586-4110-b67c-0f0e396b921e
3UK_LTE_Samsung_HH0LSM04_Multiple sites reporting Software NOK status,Distributed Unit,740ad47a-5071-485d-a6bb-78f7815db5b0
SAEGW - RADIUS  - attribute:  Session out  - not being used?,Gateway General Packet Radio Service,8561b36d-4ea4-419d-9a35-8927ae88b250
Sleeping Cell detected after lupb crash,Distributed Unit,044e24d4-45ae-4bd4-b101-f6bd532e520a
Need to enable pcap trace for single customer in SGSN.,C-MME/SGSN,0674eda4-ceca-432c-8325-3245397f1f98
SAEGW  - L2TP incoming  packets dropped/lost,Gateway General Packet Radio Service,f3d80d8e-6886-4b78-ba62-359fc64af3aa
LSM2-M RAID/Disk         Fail,Operation System Support,71d1aac5-ed8a-4d3a-b6ff-cd2efc9ef862
Play Poland Field Trial USM SVR21B Orange Pkg - Missing PM families in NBI LTE PM Data,USM-R,ad30ff02-4730-4b20-b78f-aa097ff4d107
We observed ALRM-FAN_HALT & ALRM-DIMM-HALT & ALRM-POWER_HALT on BM0CGW05.,CGW,c8ccbd1f-9fc1-40ec-b677-b0621d6a74f2
On demand statistics is not being collected on 5G side,USM-R,afda92b1-5eff-45eb-aa3f-cdf78d336603
[Play Poland Field Trial][SVR21B P2 Orange Pkg][eNodeB][QCI1 ERAB Setup Failures Due to CAC Failures],Distributed Unit,3d97cd8e-59c2-457b-b664-bd2bc6185e41
3UK_LTE_ Sleeping Cells Issue,RU,43940240-921c-4712-8f55-d0bbf9ed835b
test case,CU,1e5579c1-174f-4c57-9be9-f64e4f1fba23
Raid/Etc got failed in Manchester LSM-3 MR0LSM03,Operation System Support,88138327-7e1d-4d4f-a7a5-81114304734e
[Play Poland Field Trial][SVR21D Play Pkg][eNodeB][FGR-LC0701 LTE anchor selection for EN-DC not triggered as expected],Distributed Unit,3accc383-0b82-44ea-8f57-d9d1e5bdfbb2
No traffic carried on gNB since recorved from Comm-Fail Alarm:Ping/NETCONF,Distributed Unit,7eda0bd3-8272-428e-b8ef-1c23f5c44067
5G cells restarting every 40 seconds,RU,7a42f39e-2612-4bcb-898c-cb72852e6635
InterX2InPrepFail_X2apCuFail increase during rollout of M55 P2 SW,Distributed Unit,59a6f0e1-85bb-4d7a-852f-a1c7287dabb7
